price,surface_m2,rooms,log_surface,price_per_m2,city_enc,property_type_enc,transaction_type_enc
-0.6377621913669115,-0.34860481374267044,1.9659933931053768,4.795790545596741,-0.07796076120573353,6,6,0
1.4714265773623167,-0.4590136577558271,-0.7603420231166577,4.574710978503383,0.1060158251142966,6,1,2
-0.6405711577177893,-0.6706306087810441,-0.7603420231166577,3.9318256327243257,-0.07815603373835725,6,1,1
-0.6325995130277879,1.1005112639300112,0.6028256849943595,6.077642243349034,-0.07800366435011535,6,1,0
-0.6405570776859553,-0.8132420322980382,-0.7603420231166577,2.995732273553991,-0.07814790686074197,6,0,0
0.804971737220905,-0.5694225017689838,-0.7603420231166577,4.290459441148391,0.08991773738682168,6,1,0
0.2980905911978595,-0.8914482968073575,-0.7603420231166577,1.0986122886681098,3.8508675888362127,6,1,0
2.189719401372474,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.04381838981841923,6,1,2
-0.6311915098443905,0.9394983664108243,2.647577247160885,5.993961427306569,-0.07796076120573353,6,1,0
-0.6391701945503089,0.226441248825854,2.647577247160885,5.5053315359323625,-0.07810910193802684,6,3,2
2.189719401372474,-0.2657981807328029,-0.7603420231166577,4.9344739331306915,0.09353690069109438,6,0,2
-0.6373163236921691,0.03322577180282979,0.6028256849943595,5.318119993844216,-0.07802269657205915,6,0,2
-0.6274368346886643,-0.21059375872622457,-0.7603420231166577,5.017279836814924,-0.07742379448289165,6,1,0
-0.6375275241696786,-0.21059375872622457,0.6028256849943595,5.017279836814924,-0.07798695470440875,6,6,1
0.7674249856636424,-0.9006490338084538,1.2844095390498682,0.0,-0.07743264937009563,6,1,2
-0.6330688474222537,-0.34860481374267044,-0.7603420231166577,4.795790545596741,-0.07763334247229337,4,1,0
-0.6384661929586102,-0.8546453488029719,2.647577247160885,2.3978952727983707,-0.07638915128522072,6,1,1
-0.6405570776859553,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,2,0
0.48582434898417265,-0.3670062877448632,0.6028256849943595,4.762173934797756,0.003132955856588798,2,0,2
0.39195747009101606,-0.9006490338084538,1.2844095390498682,0.0,-0.07743264937009563,2,0,2
-0.6274368346886643,-0.4406121837536343,0.6028256849943595,4.61512051684126,-0.07705708550143867,0,1,1
-0.6363541881835142,-0.9006490338084538,0.6028256849943595,0.0,-0.07743264937009563,6,1,1
1.002092182896534,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.05822737649726569,2,1,0
-0.6405575470203497,0.24944309132859496,-0.7603420231166577,5.5254529391317835,-0.07815652093743261,6,6,0
-0.6344768506056511,-0.33020333974047766,2.647577247160885,4.8283137373023015,-0.07774529855534064,6,1,0
2.189719401372474,1.7077599060023727,-0.7603420231166577,6.342121418721152,-0.03636922723787682,6,5,2
-0.6405312642942597,-0.4406121837536343,0.6028256849943595,4.61512051684126,-0.07815328342099635,4,1,0
-0.6405735043897616,-0.3026011287371885,-0.7603420231166577,4.875197323201151,-0.07815691021312061,6,0,1
-0.6370581897752129,-0.6154261867744657,-0.7603420231166577,4.143134726391533,-0.07768192718757803,6,0,0
-0.6401088633392404,-0.5556213962673392,0.6028256849943595,4.330733340286331,-0.07810482544844721,6,1,0
-0.6405725657209725,-0.0725827037097787,0.6028256849943595,5.198497031265826,-0.07815695051081088,6,1,1
-0.6368235225779799,-0.5326195537645982,-0.7603420231166577,4.394449154672439,-0.07776430996566942,4,1,0
-0.6364949885018539,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,6,0
2.189719401372474,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,6,2
-0.6360256541073881,-0.4866158687591163,0.6028256849943595,4.51085950651685,-0.07773375088388168,2,0,1
-0.6405720963865782,-0.0725827037097787,0.6028256849943595,5.198497031265826,-0.07815692868289531,6,1,1
-0.6396442222887193,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,5,0
-0.6218048219550749,-0.4406121837536343,-0.7603420231166577,4.61512051684126,-0.07658560252528483,6,1,1
-0.05391020465147764,0.5990710973702578,1.2844095390498682,5.7899601708972535,-0.06309193329977765,6,3,2
-0.6399680630209007,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.07814980993530246,6,5,2
-0.03325949129498319,-0.5786232387700802,0.6028256849943595,4.2626798770413155,-0.005526382547813037,2,0,2
-0.6405570776859553,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,1,0
-0.6375275241696786,-0.1645900737207426,1.9659933931053768,5.081404364984463,-0.07799759581324554,6,1,0
-0.6344768506056511,1.1005112639300112,0.6028256849943595,6.077642243349034,-0.0780397933138053,6,1,0
-0.6274368346886643,-0.21059375872622457,-0.7603420231166577,5.017279836814924,-0.07742379448289165,6,1,0
